obs,Comments,time..2,elapsed,date,hhmmss,averaging,id,machine,TIME..9,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo..52,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt. Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,ID..78,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,ID..86,Duration,Fo..88,F1,F2,Fmax,T@HIR,T@F1,T@F2,T@Fmax,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME..105,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time..156,hhmmss..157,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_des,AccH2O_hum,AccCO2_soda,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,week
11,NA,1658941843,50,7/27/22 12:10,12:10:43,5,e_y_630_35,ozzie,1658941835,0.011754987,11.75498726,28.8573684,294.4589461,220.3183935,19.9161726,26.61827322,0.757386924,3.548611239,0.677723283,0.430034142,321.5018963,26.35518541,26.35518541,3.445831168,52.75315431,1.924481168,3.648087386,1.52135,-518.3949383,185.5706724,11.26763434,-0.054735231,-5.28359708,11.70699701,28.8573684,280.2456565,277.9307273,-3.179087965,66.33,11.75498726,14.51411121,21.34247576,0.011489389,88.64065073,0,0,1,0,47696,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.944286,1681.1505,0.840598666,0.160755426,3,0.5,0: Broadleaf,2,TRUE,1658941835,294.4589643,293.3572143,21.28916071,14.41493929,289.185,20.96065,500.0318214,90.34818214,0.049048343,27.32517143,27.34878214,999.9,0,0,10007.5,0,15.98577143,1.101801071,300.8638214,297.6466071,6.874225,293.3572143,14.41493929,1.923437857,1.302364286,16.82776786,10.82593571,1999.944286,0.979995286,0.020004629,0,802.5361786,5.00063,15804.41071,17256.37857,38.4685,38.437,37.937,37.687,39.43257143,1955.034286,39.91,0,1658941844,0,802.35668,-11.76715386,-244.0615388,15801.228,15,0,--:--:--,1657551627,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,0.20783122,14.87116731,1.564428268,0,803.5045882,-15.70841864,1.58027228,0,6.899870732,-0.531031568,0.061454241,0,0,3,0/3,2.97388,2.70305,0.0633341,0.0639777,0.0951913,0.0730944,36512.6,39865.8,35326,38628.6,45316.7,51702.8,55212.6,61945.1,1.9918,1.8406,0.122786,0,25.3494,999.9,51.789,28.621,22.5526,60.685,47.6482,1,-0.0522561,0.141612,20.113,5.19932,12.0052,4.9756,3.294,9999,9999,9999,618.6,1.86322,1.86804,1.86783,1.86896,1.86981,1.86584,1.86691,1.86829,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.139,0.3312,3.634629165,0.005626752,2.30E-07,-2.96E-10,-0.044408054,-0.017765173,0.002050254,-1.69E-05,-3,1845,1,26,23170.3,23170.2,0.704346,2.61475,1.54785,2.30591,1.34644,2.29126,32.976,24.2101,18,503.509,406.724,25,26.5608,30.0005,26.4823,26.4219,14.0724,37.0588,48.4129,25,251.859,14.615,102.427,103.117,6
12,NA,1658941848,55,7/27/22 12:10,12:10:48,5,e_y_630_35,ozzie,1658941841,0.011773522,11.77352165,26.86151392,278.15802,209.2668657,18.91717113,25.14474925,0.760335349,3.549279367,0.680098751,0.431562919,321.5060594,26.35429703,26.35429703,3.445650512,52.81978255,1.927244152,3.648716559,1.51840636,-519.2123047,186.3388144,11.31226172,-0.055169142,-7.425440169,11.64133798,26.86151392,262.9579118,262.0890788,-3.227544069,66.33,11.77352165,14.52962497,21.37248364,0.010939053,88.64065073,0,0,1,0,47285,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.97037,1681.172411,0.840598659,0.160755411,3,0.5,0: Broadleaf,2,TRUE,1658941841,278.158037,275.6457037,21.3196963,14.48394815,272.9762963,20.98984074,500.0102963,90.34825926,0.049095626,27.32811481,27.35478148,999.9,0,0,10010.18519,0,15.99146667,2.512435444,284.216963,279.6960741,6.835745185,275.6457037,14.48394815,1.926197778,1.308600741,16.85034815,10.89787778,1999.97037,0.979995333,0.020004578,0,801.6338889,5.00063,15785.41852,17256.62593,38.48366667,38.437,37.937,37.687,39.437,1955.06037,39.91,0,1658941849,0,801.54684,-8.010923082,-162.9153848,15784.932,15,0,--:--:--,1657551627,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,1.76813122,15.91118515,1.664027099,0,802.1675294,-10.49931245,1.07512041,0,6.866451951,-0.470599861,0.058493241,0,0,3,0/3,2.97273,2.70304,0.0602076,0.0604609,0.0952549,0.0730287,36634.3,40014.9,35325.8,38628,45313,51706.5,55212.2,61945.3,1.992,1.8408,0.123531,0,25.3537,999.9,51.715,28.621,22.5209,60.785,47.3958,1,-0.0520732,0.142266,20.1127,5.19692,12.0052,4.976,3.2938,9999,9999,9999,618.6,1.86322,1.86801,1.86783,1.86905,1.86981,1.86584,1.86697,1.86829,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.05,0.3321,3.634629165,0.005626752,2.30E-07,-2.96E-10,-0.044408054,-0.017765173,0.002050254,-1.69E-05,-3,1845,1,26,23170.4,23170.3,0.668945,2.60498,1.54785,2.30591,1.34644,2.41089,32.976,24.2188,18,503.663,406.852,25,26.563,30.0003,26.4846,26.4241,13.3566,36.7687,48.4129,25,231.732,14.6364,102.426,103.117,6
13,NA,1658941853,60,7/27/22 12:10,12:10:53,5,e_y_630_35,ozzie,1658941845,0.011631051,11.63105087,25.16880371,263.6327699,198.116625,17.90922096,23.83170786,0.747976664,3.546530568,0.670131145,0.425148933,321.5066273,26.38689477,26.38689477,3.452284845,52.88869186,1.930022495,3.649215791,1.52226235,-512.9293434,180.4082849,10.96263349,-0.051797815,-9.614433094,11.60448967,25.16880371,246.1391169,246.2040788,-3.20757645,66.33,11.63105087,14.55064349,21.38512121,-0.000801349,88.64065073,0,0,1,0,47650,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.973929,1681.1754,0.840598658,0.160755409,3,0.5,0: Broadleaf,2,TRUE,1658941845,263.6327857,259.69975,21.35042857,14.53644286,258.5331786,21.01922143,500.0037857,90.34823571,0.049129789,27.33045,27.36081071,999.9,0,0,9999.107143,0,15.99562857,3.933058679,269.3839643,263.5301786,6.813988929,259.69975,14.53644286,1.928973571,1.313342857,16.87305357,10.95236786,1999.973929,0.979995286,0.020004629,0,801.11475,5.00063,15775.32857,17256.65,38.49325,38.437,37.937,37.687,39.437,1955.063929,39.91,0,1658941853,0,801.0336,-4.763461531,-78.70769213,15775.024,15,0,--:--:--,1657551627,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,2.878283268,16.51346701,1.707789336,0,801.514,-7.566233768,0.784531745,0,6.840553659,-0.284278746,0.046095495,0,0,3,0/3,2.97313,2.70349,0.0570169,0.0569127,0.0953205,0.073385,36758.8,40165.8,35326,38627.9,45309.8,51685.6,55212.5,61944.2,1.9914,1.841,0.124425,0,25.358,999.9,51.666,28.641,22.5265,60.615,47.7644,1,-0.0522358,0.142266,20.113,5.19812,12.004,4.9756,3.2938,9999,9999,9999,618.6,1.86325,1.86801,1.86783,1.86905,1.86981,1.86587,1.86691,1.86835,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.963,0.3331,3.634629165,0.005626752,2.30E-07,-2.96E-10,-0.044408054,-0.017765173,0.002050254,-1.69E-05,-3,1845,1,26,23170.4,23170.4,0.634766,2.62085,1.54785,2.30713,1.34644,2.29126,32.976,24.2188,18,503.265,406.979,24.9999,26.5653,30.0001,26.4846,26.4263,12.6999,36.7687,48.0367,25,218.326,14.6518,102.427,103.116,6
14,NA,1658941858,65,7/27/22 12:10,12:10:58,5,e_y_630_35,ozzie,1658941851,0.011725249,11.72524926,23.0209147,247.2318003,187.8277935,16.97922273,22.34921534,0.75820747,3.549521833,0.678399012,0.430467693,321.5132118,26.36927123,26.36927123,3.448696697,52.95825119,1.932793407,3.649654896,1.51590329,-517.0834923,184.3259196,11.19038172,-0.053979142,-11.63500051,11.60509168,23.0209147,229.4501545,230.4652061,-3.133141558,66.33,11.72524926,14.6112145,21.41136909,0.013077394,88.64065073,0,0,1,0,47536,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.015185,1681.210055,0.840598645,0.160755385,3,0.5,0: Broadleaf,2,TRUE,1658941851,247.2318148,241.9727037,21.38097407,14.56731481,242.225,21.04843333,500.0380741,90.34872593,0.04909227,27.3325037,27.37234074,999.9,0,0,10011.11111,0,15.9976,5.25916963,252.6331852,245.5492222,6.81367037,241.9727037,14.56731481,1.931744815,1.316138148,16.89569259,10.98436667,2000.015185,0.979995778,0.020004104,0,800.8078889,5.00063,15771.24815,17257.01481,38.48833333,38.437,37.94166667,37.69166667,39.437,1955.105185,39.91,0,1658941859,0,800.7956923,-1.057299148,-5.723076894,15771.60769,15,0,--:--:--,1657551627,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,4.374528366,15.14023631,1.595118916,0,800.9959706,-3.177922077,0.429159335,0,6.811052195,-0.035689338,0.025511717,1,1,3,3-Jan,2.97314,2.70244,0.0538028,0.0536969,0.0953694,0.0732992,36883.4,40303,35325.5,38628.2,45306.3,51690.4,55211.3,61944.3,1.9916,1.8406,0.122637,0,25.3631,999.9,51.618,28.641,22.5071,60.115,47.3357,1,-0.0521951,0.141765,20.1122,5.19692,12.004,4.9752,3.2932,9999,9999,9999,618.6,1.86322,1.86801,1.86783,1.86902,1.86984,1.8659,1.86697,1.86829,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.876,0.3338,3.634629165,0.005626752,2.30E-07,-2.96E-10,-0.044408054,-0.017765173,0.002050254,-1.69E-05,-3,1845,1,26,23170.5,23170.5,0.599365,2.61597,1.54785,2.30713,1.34644,2.37915,32.976,24.2188,18,503.417,406.772,24.9999,26.5675,30.0002,26.4867,26.4285,11.9684,36.7687,48.0367,25,198.165,14.6616,102.425,103.116,6
15,NA,1658941863,70,7/27/22 12:11,12:11:03,5,e_y_630_35,ozzie,1658941855,0.011607937,11.60793736,21.24295033,232.7304866,177.1414373,16.01308663,21.03818001,0.74755103,3.547280526,0.669803777,0.424936825,321.5070833,26.3955352,26.3955352,3.454045226,52.99032491,1.934119368,3.64994812,1.519925859,-511.9100375,179.4490297,10.90269603,-0.051228543,-13.27124589,11.59742194,21.24295033,213.0366457,215.1170182,-3.129663723,66.33,11.60793736,14.59131813,21.40937576,-0.000474085,88.64065073,0,0,1,0,47698,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.976786,1681.1778,0.840598657,0.160755408,3,0.5,0: Broadleaf,2,TRUE,1658941855,232.7305,226.3877857,21.39579286,14.58685357,227.8056429,21.06258929,500.0464286,90.34811786,0.049063518,27.333875,27.37915357,999.9,0,0,10002.14286,0,15.99365714,6.342680357,237.8186429,229.7387857,6.8089425,226.3877857,14.58685357,1.933069643,1.317894286,16.90651071,11.00446786,1999.976786,0.979995607,0.020004286,0,800.8373929,5.00063,15772.81786,17256.68929,38.482,38.437,37.9415,37.6915,39.437,1955.066786,39.91,0,1658941864,0,800.8645769,3.030324783,52.94358973,15773.34615,15,0,--:--:--,1657551627,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,5.365758049,14.08606704,1.49645428,0,800.8787941,-0.01737204,0.288188335,1,6.814464878,-0.05884892,0.02489294,1,2,3,3-Feb,2.97332,2.70337,0.0505705,0.0497984,0.0953754,0.073315,37010,40468.8,35326,38628.1,45306.5,51689.8,55212.1,61944.7,1.9924,1.8404,0.122935,0,25.3652,999.9,51.569,28.621,22.456,60.635,47.7043,1,-0.0519512,0.142113,20.113,5.19932,12.004,4.976,3.2938,9999,9999,9999,618.6,1.86322,1.86801,1.86783,1.86905,1.86981,1.86584,1.86694,1.86832,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.791,0.3338,3.634629165,0.005626752,2.30E-07,-2.96E-10,-0.044408054,-0.017765173,0.002050254,-1.69E-05,-3,1845,1,26,23170.6,23170.6,0.563965,2.61353,1.54785,2.30713,1.34644,2.35718,32.976,24.2188,18,503.968,406.66,24.9999,26.5675,30.0003,26.489,26.4285,11.285,36.4804,47.658,25,184.722,14.6812,102.426,103.116,6
16,NA,1658941868,75,7/27/22 12:11,12:11:08,5,e_y_630_35,ozzie,1658941861,0.011627788,11.62778817,18.87473223,216.4969141,166.979622,15.09444253,19.57065292,0.74996727,3.548441291,0.671767437,0.426199078,321.5104336,26.39213121,26.39213121,3.453351611,53.02040914,1.935285769,3.650077018,1.518065842,-512.7854582,180.2742598,10.94909805,-0.051666723,-15.03632161,11.60285982,18.87473223,195.6043288,199.2707152,-3.159776277,66.33,11.62778817,14.59159568,21.41459152,0.000544596,88.64065073,0,0,1,0,47788,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.997778,1681.195433,0.84059865,0.160755395,3,0.5,0: Broadleaf,2,TRUE,1658941861,216.4969259,208.9831852,21.40875926,14.59686667,211.6637778,21.07498148,500.0573704,90.34784815,0.049065822,27.33447778,27.38707778,999.9,0,0,10006.85185,0,15.98982963,7.513652963,221.2331481,212.079037,6.811892593,208.9831852,14.59686667,1.934234815,1.318794444,16.91601481,11.01477778,1999.997778,0.979995667,0.020004222,0,801.264963,5.00063,15781.14444,17256.87037,38.47433333,38.437,37.94166667,37.69633333,39.437,1955.087778,39.91,0,1658941868,0,801.2653462,7.043726503,124.957265,15780.86154,15,0,--:--:--,1657551627,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,6.688675854,14.67234711,1.532230457,0,801.0255882,4.100259743,0.480490565,0,6.81288,-0.015043066,0.023287661,1,1,3,3-Jan,2.97303,2.70328,0.047188,0.0465155,0.0953833,0.0733388,37141.1,40607.9,35325.4,38627.4,45305.5,51687.3,55211.4,61943.4,1.9904,1.8414,0.123531,0,25.3686,999.9,51.496,28.641,22.45,60.645,47.5361,1,-0.0515447,0.14183,20.1124,5.19573,12.0052,4.976,3.2936,9999,9999,9999,618.6,1.86325,1.86807,1.86783,1.86905,1.86981,1.8659,1.86694,1.86832,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.703,0.3339,3.634629165,0.005626752,2.30E-07,-2.96E-10,-0.044408054,-0.017765173,0.002050254,-1.69E-05,-3,1845,1,26,23170.7,23170.7,0.533447,2.62573,1.54785,2.30591,1.34644,2.33032,32.976,24.2101,18,502.664,407.235,24.9999,26.5698,30.0002,26.4912,26.4307,10.5904,36.4804,47.658,25,164.626,14.6986,102.425,103.114,6
17,NA,1658941873,80,7/27/22 12:11,12:11:13,5,e_y_630_35,ozzie,1658941865,0.011586247,11.58624662,17.03033756,202.2159537,157.152369,14.20615407,18.27978166,0.745911224,3.549896898,0.668536562,0.42411634,321.5115863,26.40174905,26.40174905,3.455311705,53.02200555,1.935369641,3.650125303,1.519942064,-510.9534761,178.5507413,10.84050538,-0.050643099,-16.69930554,11.59608138,17.03033756,179.983373,184.1978424,-3.039949957,66.33,11.58624662,14.60137691,21.40729515,-0.000588488,88.64065073,0,0,1,0,48179,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.005,1681.2015,0.840598648,0.160755391,3,0.5,0: Broadleaf,2,TRUE,1658941865,202.2159643,193.6043214,21.40958929,14.60168571,197.4634643,21.07577143,500.0576429,90.34822857,0.049098293,27.33470357,27.39170357,999.9,0,0,10012.67857,0,15.97906786,8.611533571,206.6399643,196.4730714,6.807891786,193.6043214,14.60168571,1.934316786,1.319235714,16.91668929,11.01980714,2000.005,0.9799955,0.0200044,0,801.9783214,5.00063,15793.45,17256.93214,38.46625,38.437,37.937,37.6915,39.437,1955.095,39.91,0,1658941874,0,802.11376,11.07700002,201.6538465,15795.652,15,0,--:--:--,1657551627,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,7.724327805,13.28754962,1.420986324,0,801.5170294,8.169090912,0.849572747,0,6.806127317,0.061821742,0.016627936,1,1,3,3-Jan,2.97279,2.70353,0.0438623,0.0426302,0.0953903,0.0736081,37270.4,40773.6,35325.1,38627.7,45305.4,51672.3,55211.8,61943.6,1.9916,1.8406,0.123829,0,25.3695,999.9,51.447,28.641,22.4279,60.025,47.52,1,-0.0516667,0.142484,20.113,5.19932,12.004,4.976,3.294,9999,9999,9999,618.6,1.86325,1.86798,1.86783,1.86905,1.86981,1.86587,1.86694,1.86832,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.619,0.334,3.634629165,0.005626752,2.30E-07,-2.96E-10,-0.044408054,-0.017765173,0.002050254,-1.69E-05,-3,1845,1,26,23170.8,23170.7,0.495605,2.61963,1.54785,2.30591,1.34644,2.39746,32.976,24.2188,18,503.474,406.804,25.0001,26.572,30.0001,26.4935,26.4329,9.90497,36.2086,47.658,25,151.05,14.7172,102.425,103.115,6
18,NA,1658941878,85,7/27/22 12:11,12:11:18,5,e_y_630_35,ozzie,1658941871,0.011589459,11.58945873,15.21458118,186.1956941,145.8149814,13.18130017,16.83161298,0.746543543,3.547952365,0.669007157,0.424422751,321.5164038,26.40054115,26.40054115,3.455065485,53.03316168,1.935770988,3.650114243,1.519294497,-511.0951299,178.6740862,10.85387128,-0.050768549,-18.50441518,11.54961987,15.21458118,163.3084742,168.7957939,-3.074918442,66.33,11.58945873,14.69171792,21.4347503,0.009465439,88.64065073,0,0,1,0,47560,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.035185,1681.226855,0.840598639,0.160755374,3,0.5,0: Broadleaf,2,TRUE,1658941871,186.1957037,176.3846667,21.4140037,14.63353704,181.5337778,21.08,500.0671852,90.34844444,0.048989622,27.33465185,27.39882963,999.9,0,0,10004.81481,0,15.97429259,9.81104,190.2700741,179.0036667,6.780462222,176.3846667,14.63353704,1.93472037,1.322116667,16.91997778,11.05261111,2000.035185,0.979995667,0.020004222,0,803.0264815,5.00063,15812.18889,17257.17037,38.47433333,38.437,37.937,37.69166667,39.437,1955.125185,39.91,0,1658941879,0,803.10012,13.33261541,237.815385,15813.332,15,0,--:--:--,1657551627,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,8.850813171,14.66432091,1.540288033,0,802.2599706,10.94632544,1.10345203,0,6.794345854,-0.291814495,0.034632128,0,0,3,0/3,2.97365,2.7016,0.0404416,0.0389622,0.0954515,0.0735797,37404,40929.9,35325.4,38627.8,45302.5,51673.9,55212.1,61943.8,1.9914,1.8404,0.124425,0,25.3717,999.9,51.373,28.641,22.3981,60.365,47.7003,1,-0.051626,0.141176,20.1121,5.19453,12.004,4.9732,3.2934,9999,9999,9999,618.6,1.86325,1.86801,1.86783,1.86905,1.86981,1.86584,1.86691,1.86829,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.535,0.3349,3.634629165,0.005626752,2.30E-07,-2.96E-10,-0.044408054,-0.017765173,0.002050254,-1.69E-05,-3,1845,1,26,23170.9,23170.8,0.461426,2.63062,1.54785,2.30591,1.34644,2.28882,32.976,24.2101,18,503.346,406.709,24.9998,26.5743,30.0001,26.4935,26.4351,9.15415,36.2086,47.276,25,130.791,14.7185,102.425,103.115,6
19,NA,1658941883,90,7/27/22 12:11,12:11:23,5,e_y_630_35,ozzie,1658941875,0.011585873,11.58587312,13.08565665,172.0465989,136.9952036,12.38399747,15.55254922,0.746545793,3.546002181,0.668971056,0.424402968,321.5196803,26.40235163,26.40235163,3.455434541,53.04957849,1.936540183,3.650434628,1.518894358,-510.9370048,178.5161676,10.85042179,-0.050735147,-20.42524053,11.52599746,13.08565665,146.1648132,153.2817879,-3.144493074,66.33,11.58587312,14.66851309,21.42863394,0.00648191,88.64065073,0,0,1,0,47813,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.055714,1681.2441,0.840598633,0.160755362,3,0.5,0: Broadleaf,2,TRUE,1658941875,172.0466071,160.9827143,21.42254286,14.65597857,167.4647143,21.08815714,500.0653571,90.34835714,0.048949846,27.33615,27.40510357,999.9,0,0,9996.964286,0,15.97433929,11.06399,175.8128929,163.3768214,6.766559643,160.9827143,14.65597857,1.935490357,1.324143571,16.92625357,11.0757,2000.055714,0.979996036,0.020003829,0,804.0734286,5.00063,15832.72857,17257.36071,38.464,38.437,37.937,37.696,39.437,1955.145714,39.91,0,1658941883,0,804.18392,13.7876923,286.2999996,15834.328,15,0,--:--:--,1657551627,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,10.21342537,14.3914869,1.505427237,0,803.3138529,13.07161192,1.300083643,0,6.781569512,-0.240306272,0.032622259,0,0,3,0/3,2.97419,2.70252,0.0368901,0.0347747,0.0954524,0.073579,37541.9,41107.2,35325,38626.9,45301.3,51673.3,55210.9,61943.2,1.9922,1.8398,0.124872,0,25.3717,999.9,51.325,28.641,22.3766,60.465,47.2877,1,-0.0515244,0.14268,20.1131,5.19812,12.0052,4.9756,3.294,9999,9999,9999,618.6,1.86325,1.86804,1.86783,1.86905,1.86981,1.86584,1.86694,1.86829,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.449,0.3348,3.634629165,0.005626752,2.30E-07,-2.96E-10,-0.044408054,-0.017765173,0.002050254,-1.69E-05,-3,1845,1,26,23170.9,23170.9,0.422363,2.62695,1.54785,2.30713,1.34644,2.39136,32.976,24.2188,18,503.896,406.374,25,26.5765,30.0001,26.4957,26.4351,8.44923,35.5724,47.276,25,117.159,14.8758,102.424,103.114,6
20,NA,1658941888,95,7/27/22 12:11,12:11:28,5,e_y_630_35,ozzie,1658941881,0.011440789,11.44078942,11.02759261,156.0266597,125.7460505,11.36708554,14.10436654,0.733109077,3.543256512,0.658100191,0.417410484,321.5168767,26.43469029,26.43469029,3.462032417,53.06994894,1.937450471,3.6507487,1.524581946,-504.5388135,172.481003,10.49349385,-0.047439837,-22.87929625,11.48248141,11.02759261,129.1706022,137.529897,-3.14224684,66.33,11.44078942,14.68805037,21.45083939,-0.007193659,88.64065073,0,0,1,0,47398,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.038148,1681.229344,0.840598638,0.160755372,3,0.5,0: Broadleaf,2,TRUE,1658941881,156.0266667,143.3750741,21.43264815,14.69137407,151.5351852,21.09781481,500.0411481,90.34814074,0.049016804,27.33761852,27.41207037,999.9,0,0,9985.925926,0,15.98083704,12.65167407,159.4439259,145.5125556,6.741277778,143.3750741,14.69137407,1.93639963,1.327337778,16.93365556,11.112,2000.038148,0.979996222,0.02000363,0,805.4751111,5.00063,15859.55556,17257.2,38.479,38.437,37.937,37.69866667,39.437,1955.128148,39.91,0,1658941889,0,805.5531538,17.02981198,333.5965814,15860.94231,15,0,--:--:--,1657551627,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,11.45448098,18.90093261,1.885967002,0,804.4753529,14.96146677,1.494904244,0,6.763376098,-0.204063554,0.032005246,0,0,3,0/3,2.97399,2.70347,0.0332145,0.0309045,0.0955089,0.0740386,37684.8,41271.4,35324.7,38626.4,45298.4,51646.6,55210.9,61942.2,1.9916,1.8404,0.125021,0,25.3717,999.9,51.276,28.651,22.3682,60.805,47.3197,1,-0.0510976,0.142702,20.1132,5.19692,12.0052,4.9756,3.2936,9999,9999,9999,618.6,1.86325,1.86798,1.86783,1.86905,1.86981,1.86584,1.86691,1.86829,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.362,0.3358,3.634629165,0.005626752,2.30E-07,-2.96E-10,-0.044408054,-0.017765173,0.002050254,-1.69E-05,-3,1845,1,26,23171,23171,0.389404,2.6416,1.54785,2.30591,1.34644,2.27417,32.976,24.2101,18,503.52,406.725,24.9999,26.5788,30.0005,26.4979,26.4374,7.69611,35.2776,46.8971,25,97.1019,14.9284,102.423,103.112,6
