obs,time..2,elapsed,date,hhmmss..5,averaging,machine,id,TIME..9,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME..59,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time..105,hhmmss..106,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,week
536,1663778220,5256.4,9/21/22 11:37,11:37:00,5,albert,a_n_0_110,1663778213,0.000306137,0.306136957,2.18560883,866.8770343,653.3079109,59.32329141,78.71632667,0.018173962,2.760382652,0.018107749,0.011323272,321.5052343,26.32440274,24.99707037,3.179122264,54.92523547,1.685062613,3.0679206,1.494059651,-13.5006398,-88.67443401,-6.774441891,212.5557185,21.59516878,0.293533798,2.18560883,925.7090827,907.0944909,3.387789359,64.18324347,0.306136957,18.19511729,18.55566029,-4.24E-06,97.91741367,0,0,1,0,48300,1999.972593,1681.173666,0.840598352,0.16075482,6,0.5,0: Broadleaf,2,TRUE,1663778213,866.877037,893.094037,18.55704074,18.21137037,862.6609259,18.34891852,500.0486667,90.7045037,0.099985919,24.40121111,24.99707037,999.9,0,0,9994.437037,0,7.118663333,-26.2172037,883.2678519,909.6600741,0.345665593,893.094037,18.21137037,1.683207778,1.651854074,14.74241481,14.45121481,1999.972593,0.980004444,0.019995844,0,282.4416296,5.00056,5776.19,17294.64074,37.55988889,38.75459259,37.69644444,37.59237037,38.75903704,1955.083333,39.88962963,0,1663778227,0,0,--:--:--,1661873751,1661873751,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,-26.1843275,-0.324480675,0.070813932,0,0.34549655,0.067416383,0.014300854,1,1,2,2-Jan,2.97981,2.72836,0.145823,0.149988,0.0898645,0.0893779,25593.7,25107.8,30491.6,29784.2,38300.3,35710.9,46639.5,44286.1,1.87252,1.86595,0.0781603,0,23.7067,999.9,44.7,30,20.9954,63.2246,23.3053,1,-0.0278709,1.82859,20.2335,5.22927,11.968,4.97005,3.28948,9999,9999,9999,369.1,4.97274,1.87698,1.87503,1.8779,1.87465,1.8782,1.87531,1.87645,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.266,0.2081,1.845911212,0.003780324,-1.52E-06,3.74E-10,-0.019478102,0.005352211,0.000400068,-8.59E-07,0,2134,1,23,31741.1,31741.2,2.09229,2.5354,1.39893,2.33765,1.44897,2.39014,35.244,14.7362,18,488.724,455.667,21.0684,26.5653,30.0001,26.4144,26.4944,41.9008,20.5401,31.982,21.068,941.02,18.138,100.796,101.839,6
537,1663778225,5261.4,9/21/22 11:37,11:37:05,5,albert,a_n_0_110,1663778217,0.000294641,0.29464118,2.274274398,882.6101043,653.342122,59.32623145,80.14473514,0.017503302,2.760660053,0.017441883,0.010906677,321.5078202,26.32602031,24.99218214,3.178195865,54.93892909,1.685342813,3.067665935,1.492853052,-12.99367606,-88.16211576,-6.73441265,213.6176158,21.6238968,0.296029048,2.274274398,942.6924629,924.0006182,3.381343722,64.18324347,0.29464118,18.21682282,18.56387529,-1.33E-05,97.91741367,0,0,1,0,48353,1999.9875,1681.186295,0.840598401,0.160754915,6,0.5,0: Broadleaf,2,TRUE,1663778217,882.6101071,908.8686429,18.56017857,18.21158571,878.3628214,18.352,500.0699643,90.7042,0.100034786,24.399825,24.99218214,999.9,0,0,9996.109643,0,7.179943929,-26.25877143,899.3012857,925.7276786,0.348599964,908.8686429,18.21158571,1.6834875,1.6518675,14.74498571,14.45134286,1999.9875,0.980003393,0.019996868,0,282.4596786,5.00056,5776.622857,17294.76429,37.54221429,38.75442857,37.70725,37.60021429,38.76096429,1955.095357,39.89321429,0,1663778232,0,0,--:--:--,1661873751,1661873751,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,-26.2462125,-0.432181238,0.090716895,0,0.3434995,0.054450462,0.01462674,1,1,2,2-Jan,2.97964,2.72836,0.147586,0.151769,0.0898921,0.0893771,25540.8,25055.2,30491.5,29784.2,38299.5,35711.2,46639.8,44286.3,1.87248,1.8657,0.0787191,0,23.7026,999.9,44.7,30,20.9962,63.2946,23.6498,1,-0.0277998,1.79999,20.2337,5.22957,11.968,4.97035,3.28943,9999,9999,9999,369.1,4.97275,1.87698,1.87504,1.87789,1.87467,1.87821,1.87532,1.87645,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.298,0.2082,1.845911212,0.003780324,-1.52E-06,3.74E-10,-0.019478102,0.005352211,0.000400068,-8.59E-07,0,2134,1,23,31741.2,31741.2,2.12158,2.53174,1.39893,2.33887,1.44897,2.4939,35.2671,14.7537,18,488.696,455.51,21.07,26.5669,30.0002,26.4144,26.4944,42.4708,20.8195,31.982,21.0764,954.383,18.138,100.797,101.839,6
538,1663778230,5266.4,9/21/22 11:37,11:37:10,5,albert,a_n_0_110,1663778223,0.000299301,0.299301008,2.036129133,900.2785901,694.9980211,63.10953521,81.75010814,0.017785087,2.760602939,0.017721677,0.011081726,321.5052781,26.32298402,24.99062963,3.177901687,54.94533561,1.685359987,3.067339507,1.4925417,-13.19917445,-88.19368007,-6.736850109,213.3755735,21.6592707,0.304560682,2.036129133,959.924939,941.2392,3.441735722,64.18324347,0.299301008,18.20415432,18.55632676,3.95E-05,97.91741367,0,0,1,0,48427,1999.972222,1681.173408,0.840598379,0.160754872,6,0.5,0: Broadleaf,2,TRUE,1663778223,900.2785926,926.5957037,18.56014074,18.20149259,895.9967037,18.35197407,500.0577778,90.70531852,0.10002667,24.39804815,24.99062963,999.9,0,0,9995.648889,0,7.229093333,-26.31721111,917.303963,943.7736667,0.358660556,926.5957037,18.20149259,1.683505185,1.650972593,14.74515926,14.44295556,1999.972222,0.980005037,0.019995322,0,282.4988148,5.00056,5777.014074,17294.64074,37.61325926,38.75459259,37.69177778,37.60155556,38.766,1955.084815,39.89148148,0,1663778237,0,0,--:--:--,1661873751,1661873751,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,-26.29258049,-0.766632753,0.125486929,0,0.353809341,0.08269524,0.017310364,1,1,2,2-Jan,2.97987,2.72842,0.149359,0.1535,0.0898577,0.0892333,25487.8,25004.4,30491.6,29784.6,38301.3,35717.6,46640,44287,1.8724,1.86567,0.0790134,0,23.6986,999.9,44.7,30,20.9953,63.0346,23.1651,1,-0.0277515,1.7874,20.2339,5.22942,11.968,4.9704,3.28955,9999,9999,9999,369.1,4.97274,1.87698,1.87503,1.8779,1.87469,1.8782,1.87531,1.87649,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.33,0.208,1.845911212,0.003780324,-1.52E-06,3.74E-10,-0.019478102,0.005352211,0.000400068,-8.59E-07,0,2134,1,23,31741.3,31741.3,2.15332,2.54028,1.39893,2.33765,1.44897,2.35962,35.244,14.7274,18,488.671,455.494,21.0785,26.5675,30.0002,26.4166,26.4944,43.102,20.8195,31.982,21.0838,974.548,18.138,100.797,101.841,6
539,1663778235,5271.4,9/21/22 11:37,11:37:15,5,albert,a_n_0_110,1663778227,0.000313983,0.313983228,2.27463739,916.03389,698.5771551,63.43492068,83.18127316,0.018661138,2.761035874,0.018591351,0.011625843,321.5094679,26.31718442,24.98852143,3.177502254,54.9376303,1.684971728,3.067062992,1.492530526,-13.84666034,-88.11776619,-6.729873288,212.815168,21.70000787,0.308858678,2.27463739,976.9549601,958.1886485,3.396970267,64.18324347,0.313983228,18.16958652,18.53968706,-4.96E-05,97.91741367,0,0,1,0,48372,1999.997857,1681.194993,0.840598397,0.160754906,6,0.5,0: Broadleaf,2,TRUE,1663778227,916.0338929,942.4098214,18.55575357,18.19205,911.7213571,18.34767143,500.0680714,90.70586429,0.100026264,24.39654286,24.98852143,999.9,0,0,9998.147143,0,7.269535714,-26.37594286,933.3529643,959.8715357,0.363711321,942.4098214,18.19205,1.683116429,1.650125,14.741575,14.43501786,1999.997857,0.980005179,0.019995236,0,282.4618929,5.00056,5777.401429,17294.86786,37.66942857,38.74775,37.69835714,37.60457143,38.75646429,1955.110357,39.89321429,0,1663778242,0,0,--:--:--,1661873751,1661873751,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,-26.33678,-0.778698687,0.125109502,0,0.363074275,0.10120988,0.017694985,0,0,2,0/2,2.97978,2.72806,0.151092,0.155233,0.089806,0.0892314,25435.4,24953,30491.1,29784.3,38302.8,35717.5,46639,44286.7,1.8727,1.8657,0.078544,0,23.6946,999.9,44.7,30,20.9932,63.2546,23.7139,1,-0.0277134,1.78921,20.2338,5.22942,11.968,4.97045,3.28948,9999,9999,9999,369.1,4.97275,1.87698,1.87504,1.8779,1.87469,1.8782,1.87531,1.87645,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.363,0.2078,1.845911212,0.003780324,-1.52E-06,3.74E-10,-0.019478102,0.005352211,0.000400068,-8.59E-07,0,2134,1,23,31741.4,31741.4,2.1814,2.52563,1.39893,2.33765,1.44897,2.48535,35.2671,14.7449,18,488.835,455.528,21.0861,26.5675,30.0002,26.4166,26.4966,43.6798,20.8195,32.3532,21.0885,988.098,18.1413,100.795,101.84,6
540,1663778240,5276.4,9/21/22 11:37,11:37:20,5,albert,a_n_0_110,1663778233,0.000310462,0.31046163,2.222891828,933.7492565,718.042462,65.20303423,84.79064673,0.018448581,2.761557228,0.018380385,0.011493847,321.5090087,26.31636197,24.98615185,3.17705335,54.92056607,1.684301683,3.066795926,1.492751668,-13.69135787,-87.99808831,-6.719334772,213.1002277,21.75447276,0.314508654,2.222891828,994.1573684,975.3065212,3.428294267,64.18324347,0.31046163,18.17119719,18.53704176,-3.39E-05,97.91741367,0,0,1,0,48353,1999.994815,1681.192451,0.840598405,0.160754921,6,0.5,0: Broadleaf,2,TRUE,1663778233,933.7492593,960.2036667,18.54821852,18.17785556,929.4026296,18.34027407,500.0636296,90.70671111,0.099944041,24.39508889,24.98615185,999.9,0,0,10001.13519,0,7.259637037,-26.45434074,951.395963,977.9814074,0.370354667,960.2036667,18.17785556,1.682447778,1.648852593,14.73542222,14.42310741,1999.994815,0.980005667,0.019994778,0,282.4904815,5.00056,5777.7,17294.84815,37.73348148,38.743,37.6802963,37.59218519,38.75448148,1955.108519,39.8937037,0,1663778247,0,0,--:--:--,1661873751,1661873751,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,-26.4053975,-0.697444278,0.121788888,0,0.36240805,0.090946672,0.017950054,1,1,2,2-Jan,2.97993,2.72842,0.152825,0.156972,0.0897986,0.0893223,25382.8,24901.6,30490.3,29784.3,38302.7,35714,46638.4,44286.7,1.8725,1.86583,0.0786446,0,23.6907,999.9,44.8,30,21.045,63.2646,23.1771,1,-0.0276905,1.76022,20.2343,5.23032,11.968,4.9706,3.28965,9999,9999,9999,369.1,4.97274,1.87698,1.87503,1.8779,1.87466,1.8782,1.87531,1.87646,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.394,0.2077,1.845911212,0.003780324,-1.52E-06,3.74E-10,-0.019478102,0.005352211,0.000400068,-8.59E-07,0,2134,1,23,31741.5,31741.5,2.20703,2.53906,1.39893,2.33765,1.44897,2.3999,35.2671,14.7274,18,488.729,455.606,21.0931,26.5697,30.0002,26.4171,26.4966,44.3073,20.8195,32.3532,21.1017,1008.15,18.1407,100.793,101.84,6
541,1663778245,5281.4,9/21/22 11:37,11:37:25,5,albert,a_n_0_110,1663778237,0.000295697,0.295696501,2.384878603,949.5631756,709.303789,64.40960249,86.22678692,0.017568331,2.761193568,0.017506467,0.010947082,321.5082325,26.32071795,24.98305,3.176465806,54.90144361,1.683721398,3.06680715,1.492744407,-13.04021568,-87.51565682,-6.683275037,214.2690849,21.79360327,0.304716652,2.384878603,1011.321707,992.4002303,3.401176673,64.18324347,0.295696501,18.19658686,18.544825,-3.09E-06,97.91741367,0,0,1,0,48482,1999.99,1681.188402,0.840598404,0.16075492,6,0.5,0: Broadleaf,2,TRUE,1663778237,949.5631786,976.0597143,18.5418,18.18296071,945.1862857,18.333975,500.0567143,90.706825,0.0999682,24.39515,24.98305,999.9,0,0,9998.973214,0,7.278252143,-26.49656786,967.5024643,994.13675,0.358828857,976.0597143,18.18296071,1.681867857,1.6493175,14.73007143,14.42747857,1999.99,0.980005714,0.019994732,0,282.4881429,5.00056,5778.287143,17294.81071,37.68271429,38.73875,37.6895,37.60685714,38.74767857,1955.103929,39.89357143,0,1663778252,0,0,--:--:--,1661873751,1661873751,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,-26.47956341,-0.499814634,0.110193948,0,0.362486415,-0.106662648,0.017032664,0,0,2,0/2,2.97975,2.72809,0.154535,0.158668,0.0898282,0.0893427,25331.7,24851.5,30490.4,29784.3,38301.7,35713.3,46638.5,44286.6,1.87255,1.86567,0.0788756,0,23.6866,999.9,44.8,30,21.0424,62.9446,23.6538,1,-0.0274111,1.73559,20.2349,5.23062,11.968,4.9708,3.28965,9999,9999,9999,369.1,4.97275,1.87698,1.87502,1.8779,1.87463,1.8782,1.87531,1.87643,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.426,0.2079,1.845911212,0.003780324,-1.52E-06,3.74E-10,-0.019478102,0.005352211,0.000400068,-8.59E-07,0,2134,1,23,31741.6,31741.6,2.24121,2.52319,1.39893,2.33887,1.44897,2.46582,35.2671,14.7362,18,488.768,455.524,21.1063,26.5698,30.0002,26.4188,26.4981,44.8721,20.8195,32.3532,21.1157,1021.53,18.1394,100.793,101.84,6
542,1663778250,5286.4,9/21/22 11:37,11:37:30,5,albert,a_n_0_110,1663778243,0.000294025,0.294024694,2.453802366,967.2873303,719.1897436,65.30735358,87.83631338,0.017476145,2.760969194,0.017414922,0.010889809,321.5080011,26.32146458,24.97978519,3.175847495,54.90139158,1.683734182,3.066833341,1.492113313,-12.96648899,-87.00135486,-6.644434861,214.8957224,21.89040168,0.294418442,2.453802366,1028.539233,1009.470812,3.414503452,64.18324347,0.294024694,18.2022234,18.54828176,2.60E-05,97.91741367,0,0,1,0,48389,1999.988889,1681.187441,0.84059839,0.160754894,6,0.5,0: Broadleaf,2,TRUE,1663778243,967.2873333,993.8944815,18.54192963,18.19521852,962.8768519,18.3340963,500.0578519,90.70686667,0.099981137,24.39529259,24.97978519,999.9,0,0,9997.642593,0,7.28165,-26.60746296,985.5614815,1012.314741,0.346698519,993.8944815,18.19521852,1.681880741,1.650431111,14.73019259,14.43791111,1999.988889,0.980005037,0.019995396,0,282.5748519,5.00056,5778.857778,17294.8037,37.68948148,38.73833333,37.67111111,37.5992963,38.743,1955.101481,39.89259259,0,1663778257,0,0,--:--:--,1661873751,1661873751,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,-26.55076,-1.122756473,0.12542131,0,0.35477915,-0.1408114,0.015256324,0,0,2,0/2,2.9798,2.72876,0.156232,0.160353,0.089841,0.0893584,25281,24801.4,30490.6,29783.9,38301.3,35712.5,46638.5,44286.3,1.87255,1.86583,0.0788942,0,23.6826,999.9,44.8,30,21.0405,63.1946,23.2973,1,-0.0275813,1.72454,20.2348,5.23002,11.968,4.97065,3.28958,9999,9999,9999,369.1,4.97273,1.87698,1.875,1.87789,1.87463,1.8782,1.87531,1.87639,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.458,0.208,1.845911212,0.003780324,-1.52E-06,3.74E-10,-0.019478102,0.005352211,0.000400068,-8.59E-07,0,2134,1,23,31741.6,31741.7,2.26685,2.53662,1.39893,2.33765,1.44897,2.44629,35.2671,14.7274,18,488.768,455.624,21.1208,26.5708,30.0001,26.4188,26.4988,45.4947,20.8195,32.3532,21.1279,1041.58,18.1394,100.794,101.839,6
543,1663778255,5291.4,9/21/22 11:37,11:37:35,5,albert,a_n_0_110,1663778247,0.000295388,0.295387981,2.381844739,983.1188185,742.1784774,67.39498315,89.27404691,0.017562096,2.761311859,0.017500279,0.01094321,321.5144411,26.32138199,24.97987857,3.17586518,54.91326937,1.684146391,3.066920637,1.491718789,-13.02660998,-86.95530324,-6.640112736,214.8924151,21.90586696,0.29127237,2.381844739,1045.557138,1026.588606,3.411975832,64.18324347,0.295387981,18.20645261,18.55424588,7.53E-06,97.91741367,0,0,1,0,48470,2000.028214,1681.220559,0.840598421,0.160754953,6,0.5,0: Broadleaf,2,TRUE,1663778247,983.1188214,1009.746321,18.54644286,18.20343929,978.6781786,18.33851786,500.0594643,90.70691429,0.100061671,24.39576786,24.97987857,999.9,0,0,9999.6625,0,7.28165,-26.62798214,1001.696643,1028.468214,0.343000571,1009.746321,18.20343929,1.682290357,1.651178214,14.733975,14.44490357,2000.028214,0.980002893,0.0199975,0,282.5449286,5.00056,5779.600357,17295.13571,37.73182143,38.7365,37.66946429,37.60921429,38.73875,1955.135,39.89535714,0,1663778262,0,0,--:--:--,1661873751,1661873751,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,-26.60886,-0.479750094,0.083382611,0,0.34642125,-0.045611032,0.007582294,1,1,2,2-Jan,2.97968,2.72839,0.157912,0.162027,0.0898586,0.089374,25230.6,24751.7,30490.5,29783.6,38300.6,35711.4,46638.4,44285.5,1.87235,1.8659,0.0791401,0,23.6786,999.9,44.8,30,21.0437,62.8446,23.4976,1,-0.0274898,1.70606,20.2349,5.22912,11.968,4.97055,3.2895,9999,9999,9999,369.1,4.97274,1.87698,1.87501,1.87788,1.8746,1.8782,1.87531,1.87638,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.49,0.2081,1.845911212,0.003780324,-1.52E-06,3.74E-10,-0.019478102,0.005352211,0.000400068,-8.59E-07,0,2134,1,23,31741.7,31741.7,2.2998,2.52319,1.39893,2.33765,1.44897,2.41699,35.2671,14.7274,18,488.67,455.671,21.1349,26.572,30.0001,26.4205,26.4988,46.0534,21.0912,32.7264,21.1436,1055.02,18.1394,100.793,101.838,6
544,1663778260,5296.4,9/21/22 11:37,11:37:40,5,albert,a_n_0_110,1663778253,0.000293731,0.293730794,2.483941105,1000.82396,749.0525184,68.01904267,90.88159504,0.017470977,2.761910269,0.017409811,0.01088661,321.5165151,26.32214638,24.97907778,3.175713536,54.92783336,1.684662068,3.067046276,1.491051468,-12.95352802,-86.75306238,-6.623229879,215.1866948,21.94580985,0.291543053,2.483941105,1062.679968,1043.621818,3.404624474,64.18324347,0.293730794,18.21340694,18.55923294,8.19E-06,97.91741367,0,0,1,0,48305,2000.041111,1681.231401,0.840598421,0.160754953,6,0.5,0: Broadleaf,2,TRUE,1663778253,1000.823963,1027.505185,18.55216296,18.20885185,996.3498889,18.34412222,500.0728889,90.70677037,0.10000353,24.39645185,24.97907778,999.9,0,0,10003.21556,0,7.28165,-26.68111111,1019.742296,1046.561481,0.343309037,1027.505185,18.20885185,1.682806667,1.651665556,14.73872963,14.44947037,2000.041111,0.98000137,0.019998996,0,282.5538148,5.00056,5780.04963,17295.23704,37.76122222,38.73833333,37.65262963,37.5992963,38.73359259,1955.144074,39.89555556,0,1663778267,0,0,--:--:--,1661873751,1661873751,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,-26.64489756,-0.378328223,0.067677811,0,0.342751951,0.00145938,0.001751011,1,1,2,2-Jan,2.97965,2.72815,0.159573,0.163676,0.0898776,0.0893601,25180.5,24702.5,30490.2,29783,38299.6,35711.1,46638,44284.3,1.87262,1.86598,0.0796579,0,23.6755,999.9,44.8,30,21.042,62.8246,23.5216,1,-0.027251,1.69522,20.235,5.22897,11.968,4.9701,3.2895,9999,9999,9999,369.1,4.97273,1.87698,1.87501,1.8779,1.87467,1.8782,1.87532,1.87645,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.52,0.2082,1.845911212,0.003780324,-1.52E-06,3.74E-10,-0.019478102,0.005352211,0.000400068,-8.59E-07,0,2134,1,23,31741.8,31741.8,2.32544,2.52686,1.39893,2.33765,1.44897,2.46582,35.2671,14.7362,18,488.825,455.734,21.1502,26.572,30.0003,26.4211,26.5008,46.6755,21.0912,32.7264,21.1591,1075.07,18.1394,100.792,101.835,6
545,1663778265,5301.4,9/21/22 11:37,11:37:45,5,albert,a_n_0_110,1663778257,0.000301189,0.301188548,2.645311472,1016.611354,755.6624721,68.61938571,92.31535135,0.017911184,2.761228559,0.017846888,0.011160062,321.5183731,26.32239951,24.98314286,3.176483393,54.93356187,1.685024982,3.067387086,1.491458411,-13.28241498,-87.06060601,-6.648548901,214.5268033,21.93606548,0.295593138,2.645311472,1079.657174,1060.559394,3.37103745,64.18324347,0.301188548,18.20482832,18.55936912,1.90E-05,97.91741367,0,0,1,0,48313,2000.053214,1681.241529,0.840598399,0.160754909,6,0.5,0: Broadleaf,2,TRUE,1663778257,1016.611357,1043.292143,18.55612857,18.20803929,1012.107893,18.34801786,500.0580357,90.70689643,0.100028946,24.39830714,24.98314286,999.9,0,0,9999.172143,0,7.28165,-26.68067857,1035.832143,1062.64,0.348087893,1043.292143,18.20803929,1.683168929,1.651594286,14.74207143,14.44881071,2000.053214,0.980002179,0.019998204,0,282.5115357,5.00056,5780.5725,17295.34286,37.81896429,38.741,37.64935714,37.60685714,38.74085714,1955.1575,39.89428571,0,1663778272,0,0,--:--:--,1661873751,1661873751,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,-26.67439024,-0.190944251,0.054251424,0,0.346527585,0.043676091,0.006356181,1,1,2,2-Jan,2.97994,2.72845,0.161207,0.165318,0.0898721,0.0893456,25131.4,24654.3,30490,29783.3,38299.6,35712.7,46637.7,44285.4,1.87248,1.86602,0.0807606,0,23.6727,999.9,44.9,30,21.0884,63.1346,23.2252,1,-0.0273374,1.69711,20.235,5.22927,11.968,4.9702,3.28948,9999,9999,9999,369.1,4.97273,1.87698,1.87501,1.8779,1.87467,1.8782,1.87531,1.87644,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.55,0.2081,1.845911212,0.003780324,-1.52E-06,3.74E-10,-0.019478102,0.005352211,0.000400068,-8.59E-07,0,2134,1,23,31741.9,31741.9,2.35962,2.51953,1.39893,2.33765,1.44897,2.44873,35.2671,14.7362,18,488.743,455.768,21.1658,26.5737,30,26.4211,26.501,47.2317,21.0912,32.7264,21.1698,1088.47,18.1394,100.792,101.837,6
546,1663778270,5306.4,9/21/22 11:37,11:37:50,5,albert,a_n_0_110,1663778263,0.000299997,0.299997245,2.323158955,1034.289256,800.4004603,72.68174078,93.92041528,0.017829591,2.761432686,0.017765883,0.011109382,321.5105503,26.32450327,24.9887,3.177536085,54.93338618,1.68521735,3.067747079,1.492318736,-13.22987852,-87.60263531,-6.689700919,213.9883356,21.99180692,0.298561714,2.323158955,1096.905357,1077.804061,3.455502103,64.18324347,0.299997245,18.20304201,18.556355,-5.62E-06,97.91741367,0,0,1,0,48489,2000.006296,1681.201945,0.840598326,0.160754769,6,0.5,0: Broadleaf,2,TRUE,1663778263,1034.289259,1061.046667,18.55828889,18.20670741,1029.753704,18.35014444,500.062037,90.70676296,0.099957404,24.40026667,24.9887,999.9,0,0,10000.39333,0,7.284663704,-26.75747407,1053.846296,1080.722963,0.351571333,1061.046667,18.20670741,1.683362593,1.651470741,14.74384815,14.44765926,2000.006296,0.980004407,0.019996007,0,282.575,5.00056,5780.831111,17294.94444,37.85622222,38.74533333,37.64092593,37.59692593,38.74285185,1955.117037,39.88851852,0,1663778277,0,0,--:--:--,1661873751,1661873751,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,-26.7238325,-0.813562852,0.095293928,0,0.349673275,0.052834188,0.006820893,1,1,2,2-Jan,2.97976,2.72832,0.162856,0.166941,0.0898645,0.0893506,25081.7,24606.3,30489.7,29783.3,38299.5,35712.3,46636.9,44285,1.87252,1.86628,0.0804178,0,23.6703,999.9,44.9,30,21.0904,62.9346,23.097,1,-0.0272307,1.72637,20.2348,5.23062,11.968,4.97065,3.28965,9999,9999,9999,369.1,4.97273,1.87698,1.875,1.8779,1.87464,1.8782,1.87531,1.87643,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.58,0.2081,1.845911212,0.003780324,-1.52E-06,3.74E-10,-0.019478102,0.005352211,0.000400068,-8.59E-07,0,2134,1,23,31742,31742,2.38403,2.52441,1.39893,2.33765,1.44897,2.4707,35.2671,14.7362,18,488.782,455.926,21.1753,26.5743,30.0002,26.4228,26.501,47.85,21.0912,32.7264,21.1726,1108.5,18.1394,100.79,101.836,6
